#ies_format_version: 1.0
#file: 20250724_4000.dat
#file_info: generated by AsciiLoger of OpenMUC
#timezone: + 5
#timestep_sec: 4.0
#col_no;	col_name;	confidential;	measured;	unit;	category;	comment
#001;	YYYYMMDD;	FALSE;	FALSE;	0;	time;	INTEGER,8. Date [human readable]
#002;	hhmmss;	FALSE;	FALSE;	0;	time;	SHORT,6. Time [human readable]
#003;	unixtimestamp;	FALSE;	FALSE;	s;	time;	DOUBLE,14. lapsed seconds from 01-01-1970
#004;	register1;	FALSE;	TRUE;	0;	other;	INTEGER,12. -
YYYYMMDD;	hhmmss;	unixtimestamp;	register1
20250724;	125112;	1753341672.000;	       err32
20250724;	125116;	1753341676.000;	       err32
20250724;	125120;	1753341680.000;	       err32
20250724;	125124;	1753341684.000;	       err32
20250724;	125128;	1753341688.000;	       err32
20250724;	125132;	1753341692.000;	       err32
20250724;	125136;	1753341696.000;	       err32
20250724;	125140;	1753341700.000;	       err32
20250724;	125144;	1753341704.000;	       err32
20250724;	125148;	1753341708.000;	           0
20250724;	125152;	1753341712.000;	         102
20250724;	125156;	1753341716.000;	        err9
20250724;	125200;	1753341720.000;	        err9
20250724;	125204;	1753341724.000;	        err9
20250724;	125208;	1753341728.000;	        err9
20250724;	125212;	1753341732.000;	        err9
20250724;	125216;	1753341736.000;	        err9
20250724;	125220;	1753341740.000;	        err9
20250724;	125224;	1753341744.000;	        err9
20250724;	125228;	1753341748.000;	        err9
20250724;	125232;	1753341752.000;	        err9
20250724;	125236;	1753341756.000;	        err9
20250724;	125240;	1753341760.000;	        err9
20250724;	125244;	1753341764.000;	        err9
20250724;	125248;	1753341768.000;	        err9
20250724;	125252;	1753341772.000;	        err9
20250724;	125256;	1753341776.000;	        err9
20250724;	125300;	1753341780.000;	        err9
20250724;	125304;	1753341784.000;	        err9
20250724;	125308;	1753341788.000;	        err9
20250724;	125312;	1753341792.000;	        err9
20250724;	125316;	1753341796.000;	        err9
20250724;	125320;	1753341800.000;	        err9
20250724;	125324;	1753341804.000;	        err9
20250724;	125328;	1753341808.000;	        err9
20250724;	125332;	1753341812.000;	        err9
20250724;	125336;	1753341816.000;	        err9
20250724;	125340;	1753341820.000;	        err9
20250724;	125344;	1753341824.000;	        err9
20250724;	125348;	1753341828.000;	        err9
20250724;	125352;	1753341832.000;	        err9
20250724;	125356;	1753341836.000;	           0
20250724;	125400;	1753341840.000;	           0
20250724;	125404;	1753341844.000;	           0
20250724;	125408;	1753341848.000;	           0
20250724;	125412;	1753341852.000;	           0
20250724;	125416;	1753341856.000;	           0
20250724;	125420;	1753341860.000;	           0
20250724;	125424;	1753341864.000;	           0
20250724;	125428;	1753341868.000;	           0
20250724;	125432;	1753341872.000;	           0
20250724;	125436;	1753341876.000;	           0
20250724;	125440;	1753341880.000;	           0
20250724;	125444;	1753341884.000;	           0
20250724;	125448;	1753341888.000;	           0
20250724;	125452;	1753341892.000;	           0
20250724;	125456;	1753341896.000;	           0
20250724;	125500;	1753341900.000;	           0
20250724;	125504;	1753341904.000;	           0
20250724;	125508;	1753341908.000;	           0
20250724;	125512;	1753341912.000;	           0
20250724;	125516;	1753341916.000;	       err32
20250724;	125520;	1753341920.000;	       err32
20250724;	125524;	1753341924.000;	       err32
20250724;	125528;	1753341928.000;	       err32
20250724;	125532;	1753341932.000;	       err32
20250724;	125536;	1753341936.000;	       err32
20250724;	125540;	1753341940.000;	       err32
20250724;	125544;	1753341944.000;	       err32
20250724;	125548;	1753341948.000;	       err32
20250724;	125552;	1753341952.000;	       err32
20250724;	125556;	1753341956.000;	       err32
20250724;	125600;	1753341960.000;	       err32
20250724;	125604;	1753341964.000;	           0
20250724;	125608;	1753341968.000;	         102
20250724;	125612;	1753341972.000;	         102
20250724;	125616;	1753341976.000;	         103
20250724;	125620;	1753341980.000;	         104
20250724;	125624;	1753341984.000;	        err9
20250724;	125628;	1753341988.000;	        err9
20250724;	125632;	1753341992.000;	        err9
20250724;	125636;	1753341996.000;	        err9
20250724;	125640;	1753342000.000;	        err9
20250724;	125644;	1753342004.000;	        err9
20250724;	125648;	1753342008.000;	        err9
20250724;	125652;	1753342012.000;	        err9
20250724;	125656;	1753342016.000;	        err9
20250724;	125700;	1753342020.000;	        err9
20250724;	125704;	1753342024.000;	        err9
20250724;	125708;	1753342028.000;	        err9
20250724;	125712;	1753342032.000;	        err9
20250724;	125716;	1753342036.000;	        err9
20250724;	125720;	1753342040.000;	        err9
20250724;	125724;	1753342044.000;	        err9
20250724;	125728;	1753342048.000;	        err9
20250724;	125732;	1753342052.000;	        err9
20250724;	125736;	1753342056.000;	        err9
20250724;	125740;	1753342060.000;	        err9
20250724;	125744;	1753342064.000;	        err9
20250724;	125748;	1753342068.000;	        err9
20250724;	125752;	1753342072.000;	        err9
20250724;	125756;	1753342076.000;	        err9
20250724;	125800;	1753342080.000;	        err9
20250724;	125804;	1753342084.000;	        err9
20250724;	125808;	1753342088.000;	        err9
20250724;	125812;	1753342092.000;	        err9
20250724;	125816;	1753342096.000;	        err9
20250724;	125820;	1753342100.000;	        err9
20250724;	125824;	1753342104.000;	        err9
20250724;	125828;	1753342108.000;	        err9
20250724;	125832;	1753342112.000;	        err9
20250724;	125836;	1753342116.000;	        err9
20250724;	125840;	1753342120.000;	        err9
20250724;	125844;	1753342124.000;	        err9
20250724;	125848;	1753342128.000;	        err9
20250724;	125852;	1753342132.000;	        err9
20250724;	125856;	1753342136.000;	        err9
20250724;	125900;	1753342140.000;	        err9
20250724;	125904;	1753342144.000;	        err9
20250724;	125908;	1753342148.000;	        err9
20250724;	125912;	1753342152.000;	        err9
20250724;	125916;	1753342156.000;	        err9
20250724;	125920;	1753342160.000;	        err9
20250724;	125924;	1753342164.000;	        err9
20250724;	125928;	1753342168.000;	        err9
20250724;	125932;	1753342172.000;	        err9
20250724;	125936;	1753342176.000;	        err9
20250724;	125940;	1753342180.000;	        err9
20250724;	125944;	1753342184.000;	        err9
20250724;	125948;	1753342188.000;	        err9
20250724;	125952;	1753342192.000;	        err9
20250724;	125956;	1753342196.000;	        err9
20250724;	130000;	1753342200.000;	        err9
20250724;	130004;	1753342204.000;	        err9
20250724;	130008;	1753342208.000;	        err9
20250724;	130012;	1753342212.000;	        err9
20250724;	130016;	1753342216.000;	        err9
20250724;	130020;	1753342220.000;	        err9
20250724;	130024;	1753342224.000;	        err9
20250724;	130028;	1753342228.000;	       err32
20250724;	130032;	1753342232.000;	       err32
20250724;	130036;	1753342236.000;	       err32
20250724;	130040;	1753342240.000;	       err32
20250724;	130044;	1753342244.000;	       err32
20250724;	130048;	1753342248.000;	       err32
20250724;	130052;	1753342252.000;	       err32
20250724;	130056;	1753342256.000;	           0
20250724;	130100;	1753342260.000;	         102
20250724;	130104;	1753342264.000;	         103
20250724;	130108;	1753342268.000;	         104
20250724;	130112;	1753342272.000;	        err9
20250724;	130116;	1753342276.000;	        err9
20250724;	130120;	1753342280.000;	        err9
20250724;	130124;	1753342284.000;	        err9
20250724;	130128;	1753342288.000;	        err9
20250724;	130132;	1753342292.000;	        err9
20250724;	130136;	1753342296.000;	        err9
20250724;	130140;	1753342300.000;	       err32
20250724;	130144;	1753342304.000;	       err32
20250724;	130148;	1753342308.000;	       err32
20250724;	130152;	1753342312.000;	       err32
20250724;	130156;	1753342316.000;	       err32
20250724;	130200;	1753342320.000;	       err32
20250724;	130204;	1753342324.000;	       err32
20250724;	130208;	1753342328.000;	       err32
20250724;	130212;	1753342332.000;	       err32
20250724;	130216;	1753342336.000;	       err32
20250724;	130220;	1753342340.000;	       err32
20250724;	130224;	1753342344.000;	       err32
20250724;	130228;	1753342348.000;	       err32
20250724;	130232;	1753342352.000;	       err32
20250724;	130236;	1753342356.000;	       err32
20250724;	130240;	1753342360.000;	       err32
20250724;	130244;	1753342364.000;	       err32
20250724;	130248;	1753342368.000;	       err32
20250724;	130252;	1753342372.000;	       err32
20250724;	130256;	1753342376.000;	       err32
20250724;	130300;	1753342380.000;	       err32
20250724;	130304;	1753342384.000;	       err32
20250724;	130308;	1753342388.000;	       err32
20250724;	130312;	1753342392.000;	       err32
20250724;	130316;	1753342396.000;	       err32
20250724;	130320;	1753342400.000;	       err32
20250724;	130324;	1753342404.000;	       err32
20250724;	130328;	1753342408.000;	       err32
20250724;	130332;	1753342412.000;	       err32
20250724;	130336;	1753342416.000;	       err32
20250724;	130340;	1753342420.000;	       err32
20250724;	130344;	1753342424.000;	       err32
20250724;	130348;	1753342428.000;	       err32
20250724;	130352;	1753342432.000;	       err32
20250724;	130356;	1753342436.000;	       err32
20250724;	130400;	1753342440.000;	       err32
20250724;	130404;	1753342444.000;	       err32
20250724;	130408;	1753342448.000;	       err32
20250724;	130412;	1753342452.000;	       err32
20250724;	130416;	1753342456.000;	       err32
20250724;	130420;	1753342460.000;	       err32
20250724;	130424;	1753342464.000;	       err32
20250724;	130428;	1753342468.000;	       err32
20250724;	130432;	1753342472.000;	       err32
20250724;	130436;	1753342476.000;	        err7
20250724;	130440;	1753342480.000;	           0
20250724;	130444;	1753342484.000;	         102
20250724;	130448;	1753342488.000;	         103
20250724;	130452;	1753342492.000;	         104
20250724;	130456;	1753342496.000;	        err9
20250724;	130500;	1753342500.000;	        err9
20250724;	130504;	1753342504.000;	        err9
20250724;	130508;	1753342508.000;	        err9
20250724;	130512;	1753342512.000;	        err9
20250724;	130516;	1753342516.000;	        err9
20250724;	130520;	1753342520.000;	        err9
20250724;	130524;	1753342524.000;	        err9
20250724;	130528;	1753342528.000;	        err9
20250724;	130532;	1753342532.000;	        err9
20250724;	130536;	1753342536.000;	        err9
20250724;	130540;	1753342540.000;	        err9
20250724;	130544;	1753342544.000;	        err9
20250724;	130548;	1753342548.000;	        err9
20250724;	130552;	1753342552.000;	        err9
20250724;	130556;	1753342556.000;	        err9
20250724;	130600;	1753342560.000;	        err9
20250724;	130604;	1753342564.000;	        err9
20250724;	130608;	1753342568.000;	        err9
20250724;	130612;	1753342572.000;	        err9
20250724;	130616;	1753342576.000;	       err32
20250724;	130620;	1753342580.000;	       err32
20250724;	130624;	1753342584.000;	       err32
20250724;	130628;	1753342588.000;	       err32
20250724;	130632;	1753342592.000;	       err32
20250724;	130636;	1753342596.000;	       err32
20250724;	130640;	1753342600.000;	           0
20250724;	130644;	1753342604.000;	         102
20250724;	130648;	1753342608.000;	         103
20250724;	130652;	1753342612.000;	         103
20250724;	130656;	1753342616.000;	         104
20250724;	130700;	1753342620.000;	         105
20250724;	130704;	1753342624.000;	         106
20250724;	130708;	1753342628.000;	         107
20250724;	130712;	1753342632.000;	        err9
20250724;	130716;	1753342636.000;	        err9
20250724;	130720;	1753342640.000;	        err9
20250724;	130724;	1753342644.000;	        err9
20250724;	130728;	1753342648.000;	        err9
20250724;	130732;	1753342652.000;	        err9
20250724;	130736;	1753342656.000;	        err9
20250724;	130740;	1753342660.000;	        err9
20250724;	130744;	1753342664.000;	        err9
20250724;	130748;	1753342668.000;	        err9
20250724;	130752;	1753342672.000;	        err9
20250724;	130756;	1753342676.000;	        err9
20250724;	130800;	1753342680.000;	        err9
20250724;	130804;	1753342684.000;	        err9
20250724;	130808;	1753342688.000;	        err9
20250724;	130812;	1753342692.000;	        err9
20250724;	130816;	1753342696.000;	        err9
20250724;	130820;	1753342700.000;	        err9
20250724;	130824;	1753342704.000;	        err9
20250724;	130828;	1753342708.000;	        err9
20250724;	130832;	1753342712.000;	        err9
20250724;	130836;	1753342716.000;	        err9
20250724;	130840;	1753342720.000;	        err9
20250724;	130844;	1753342724.000;	        err9
20250724;	130848;	1753342728.000;	        err9
20250724;	130852;	1753342732.000;	        err9
20250724;	130856;	1753342736.000;	        err9
20250724;	130900;	1753342740.000;	        err9
20250724;	130904;	1753342744.000;	        err9
20250724;	130908;	1753342748.000;	        err9
20250724;	130912;	1753342752.000;	        err9
20250724;	130916;	1753342756.000;	        err9
20250724;	130920;	1753342760.000;	        err9
20250724;	130924;	1753342764.000;	        err9
20250724;	130928;	1753342768.000;	        err9
20250724;	130932;	1753342772.000;	        err9
20250724;	130936;	1753342776.000;	        err9
20250724;	130940;	1753342780.000;	        err9
20250724;	130944;	1753342784.000;	        err9
20250724;	130948;	1753342788.000;	        err9
20250724;	130952;	1753342792.000;	        err9
20250724;	130956;	1753342796.000;	        err9
20250724;	131000;	1753342800.000;	        err9
20250724;	131004;	1753342804.000;	        err9
20250724;	131008;	1753342808.000;	        err9
20250724;	131012;	1753342812.000;	        err9
20250724;	131016;	1753342816.000;	        err9
20250724;	131020;	1753342820.000;	        err9
20250724;	131024;	1753342824.000;	        err9
20250724;	131028;	1753342828.000;	       err32
20250724;	131032;	1753342832.000;	       err32
20250724;	131036;	1753342836.000;	       err32
20250724;	131040;	1753342840.000;	       err32
20250724;	131044;	1753342844.000;	       err32
20250724;	131048;	1753342848.000;	       err32
20250724;	131052;	1753342852.000;	       err32
20250724;	131056;	1753342856.000;	       err32
20250724;	131100;	1753342860.000;	       err32
20250724;	131104;	1753342864.000;	       err32
20250724;	131108;	1753342868.000;	       err32
20250724;	131112;	1753342872.000;	       err32
20250724;	131116;	1753342876.000;	       err32
20250724;	131120;	1753342880.000;	        err9
20250724;	131124;	1753342884.000;	        err9
